Source_ID,PyBDSF_RA,PyBDSF_Dec,Class,Scores,x1,y1,x2,y2,RC_RA,RC_Dec,PyBDSF_host,PyBDSF_host_RA,PyBDSF_host_RA,PyBDSF_separation,RC_host,RC_host_RA,RC_host_Dec,RC_separation,file_path
350,245.757,54.3672,1C_1P,0.8887,245.7939,54.3663,245.79,54.369,245.7926,54.3673,-,-1.0,-1.0,910412.4827502787,-,-1.0,-1.0,910537.6127319991,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_350_logminmax_pred.png
1250,244.888,54.1582,1C_1P,0.9613,244.8902,54.1568,244.8855,54.1601,244.8878,54.1582,2451p545_ac51-018681,244.8879,244.8879,0.804984471903768,2451p545_ac51-018681,244.8879,54.1584,0.804984471903768,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1250_logminmax_pred.png
1250,244.888,54.1582,3C_3P,0.8527,244.9265,54.1662,244.8989,54.1816,244.9194,54.1746,2451p545_ac51-018681,244.8879,244.8879,0.804984471903768,2451p545_ac51-018233,244.9193,54.1747,0.5091168824712151,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1250_logminmax_pred.png
3942,242.84900000000002,56.2507,1C_1P,0.9774,242.8883,56.2473,242.88099999999997,56.2515,242.8844,56.248999999999995,2426p560_ac51-044875,242.8494,242.8494,1.4843180251661647,2426p560_ac51-044830,242.8843,56.2493,1.1384199576741414,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3942_logminmax_pred.png
2064,244.31799999999998,55.2629,1C_1P,0.9758,244.3236,55.2595,244.3126,55.2664,244.3181,55.2629,2451p545_ac51-060347,244.3179,244.3179,0.5091168824169529,2451p545_ac51-060347,244.3179,55.26300000000001,0.8049844718465704,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2064_logminmax_pred.png
5613,241.528,55.0878,3C_3P,0.9724,241.5359,55.0848,241.5146,55.0959,241.5254,55.0913,2425p545_ac51-063156,241.5279,241.5279,0.804984471903768,2425p545_ac51-063156,241.5279,55.088,14.904173912011986,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5613_logminmax_pred.png
4341,242.582,55.1157,2C_2P,0.8484,242.5623,55.1161,242.5538,55.1213,242.5573,55.1186,-,-1.0,-1.0,899864.3598542785,-,-1.0,-1.0,899780.0537988603,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4341_logminmax_pred.png
5123,241.986,54.4664,1C_1P,0.8935,241.9517,54.4625,241.9455,54.4663,241.9482,54.464,2425p545_ac51-034981,241.9855,241.9855,1.8356470248540087,2425p545_ac51-033470,241.9476,54.4642,2.2768399153887273,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5123_logminmax_pred.png
2795,243.745,55.9654,1C_1P,0.9912,243.7486,55.9633,243.7405,55.9682,243.7447,55.9656,2426p560_ac51-028170,243.745,243.745,1.439999999996644,2426p560_ac51-028170,243.745,55.9658,1.2979984591959364,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2795_logminmax_pred.png
4227,242.673,54.4971,3C_3P,0.8251,242.7087,54.4887,242.6683,54.5125,242.6785,54.49800000000001,-,242.6699,242.6699,11.966954499757572,-,-1.0,-1.0,899706.475572228,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4227_logminmax_pred.png
207,245.97799999999998,54.9155,1C_1P,0.9963,245.9812,54.9137,245.975,54.9178,245.9782,54.9157,-,-1.0,-1.0,911622.6171449893,-,-1.0,-1.0,911623.4783567286,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_207_logminmax_pred.png
279,245.908,55.3759,1C_1P,0.9943,245.9136,55.3722,245.9021,55.3795,245.9082,55.3755,2453p560_ac51-003463,245.9078,245.9078,0.8049844718351309,2453p560_ac51-003463,245.9078,55.3758,1.799999999947204,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_279_logminmax_pred.png
1917,244.46099999999998,56.2449,1C_1P,0.8835,244.4629,56.2438,244.4585,56.2464,244.4606,56.2448,2453p560_ac51-039721,244.4603,244.4603,2.620839560122581,2453p560_ac51-039721,244.4603,56.2451,1.5273506473955578,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1917_logminmax_pred.png
6399,240.59,54.1849,3C_3P,0.8169,240.6071,54.1719,240.5723,54.1915,240.5905,54.1836,2400p545_ac51-021505,240.5891,240.5891,3.319036004630189,2400p545_ac51-021505,240.5891,54.1851,7.386582430300631,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6399_logminmax_pred.png
569,245.579,55.7907,1C_1P,0.9863,245.5815,55.7894,245.5768,55.7924,245.5794,55.7906,2453p560_ac51-019276,245.579,245.579,0.0,2453p560_ac51-019276,245.579,55.7907,1.4843180251723689,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_569_logminmax_pred.png
569,245.579,55.7907,1C_1P,0.8456,245.5852,55.7795,245.5813,55.7821,245.5834,55.7803,2453p560_ac51-019276,245.579,245.579,0.0,2453p560_ac51-018821,245.5829,55.78100000000001,3.096837096217335,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_569_logminmax_pred.png
307,245.858,54.9616,1C_1P,0.9614,245.8603,54.9524,245.8548,54.956,245.8576,54.95399999999999,2451p545_ac51-047006,245.8582,245.8582,0.8049844719152075,2451p545_ac51-046299,245.8577,54.9541,0.5091168824712151,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_307_logminmax_pred.png
5954,241.171,55.1803,1C_1P,0.9225,241.1754,55.2009,241.1701,55.20399999999999,241.1733,55.2023,-,-1.0,-1.0,894967.6702340741,-,-1.0,-1.0,894993.6371986187,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5954_logminmax_pred.png
3921,242.886,54.2654,1C_1P,0.995,242.8566,54.2423,242.8478,54.2477,242.8521,54.245,-,-1.0,-1.0,900249.412559516,-,-1.0,-1.0,900114.1609953447,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3921_logminmax_pred.png
3921,242.886,54.2654,1C_1P,0.9205,242.9214,54.2843,242.9147,54.2884,242.9179,54.2858,-,-1.0,-1.0,900249.412559516,-,-1.0,-1.0,900377.6444480217,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3921_logminmax_pred.png
5067,242.016,54.8839,1C_1P,0.9958,242.0196,54.8815,242.0115,54.8862,242.0154,54.8836,2425p545_ac51-041447,242.0154,242.0154,2.189794510874922,2425p545_ac51-041447,242.0154,54.8838,0.719999999998322,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5067_logminmax_pred.png
5932,241.169,55.5692,2C_2P,0.9399,241.1856,55.5668,241.1543,55.5842,241.1695,55.5715,2399p560_ac51-024179,241.1694,241.1694,1.4843180251661647,2399p560_ac51-024179,241.1694,55.5693,7.928177596403944,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5932_logminmax_pred.png
2944,243.60299999999998,53.8724,3C_3P,0.9926,243.6122,53.8679,243.5769,53.8887,243.5892,53.8797,-,243.6026,243.6026,2.0364675297763357,-,-1.0,-1.0,902413.5031371932,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2944_logminmax_pred.png
640,245.503,55.7745,1C_1P,0.9158,245.5133,55.7623,245.5094,55.7649,245.5106,55.7632,2453p560_ac51-020617,245.5025,245.5025,4.3498965504796745,2453p560_ac51-020501,245.5113,55.7635,2.7416783180979,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_640_logminmax_pred.png
2991,243.583,56.0777,1C_1P,0.9807,243.6264,56.0775,243.6187,56.0819,243.6224,56.0794,-,-1.0,-1.0,904157.0948307149,-,-1.0,-1.0,904296.6146459442,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2991_logminmax_pred.png
3202,243.43099999999998,54.4558,1C_1P,0.9698,243.4733,54.4526,243.4663,54.4567,243.4703,54.4545,2425p545_ac51-025943,243.4307,243.4307,1.2979984591108025,2425p545_ac51-025731,243.4705,54.4548,1.2979984591108025,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3202_logminmax_pred.png
3202,243.43099999999998,54.4558,1C_1P,0.9484,243.4404,54.4723,243.4359,54.4752,243.4383,54.4733,2425p545_ac51-025943,243.4307,243.4307,1.2979984591108025,2425p545_ac51-025933,243.4391,54.4735,2.968636050437797,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3202_logminmax_pred.png
3202,243.43099999999998,54.4558,3C_3P,0.986,243.47400000000002,54.4405,243.4383,54.4641,243.4343,54.4421,2425p545_ac51-025943,243.4307,243.4307,1.2979984591108025,2425p545_ac51-026311,243.451,54.442,60.12107783459912,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3202_logminmax_pred.png
3202,243.43099999999998,54.4558,3C_3P,0.8562,243.4395,54.4465,243.40400000000002,54.4679,243.4204,54.4572,2425p545_ac51-025943,243.4307,243.4307,1.2979984591108025,2425p545_ac51-026509,243.4244,54.4605,18.668004713929317,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3202_logminmax_pred.png
5182,241.887,56.0182,1C_1P,0.9389,241.9151,56.0146,241.9101,56.0176,241.9125,56.0159,2426p560_ac51-034624,241.8847,241.8847,8.654987001694659,2426p560_ac51-034108,241.912,56.0162,2.099142682099934,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5182_logminmax_pred.png
4972,242.132,53.6326,1C_1P,0.9764,242.155,53.6223,242.1418,53.6304,242.1487,53.6262,2416p530_ac51-055471,242.1328,242.1328,2.968636050444001,2416p530_ac51-054794,242.1488,53.6265,1.1384199576741414,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4972_logminmax_pred.png
1728,244.58,56.1064,1C_1P,0.9884,244.5931,56.1239,244.5858,56.1284,244.5894,56.1259,2453p560_ac51-035994,244.5799,244.5799,0.36000000001195076,2453p560_ac51-035307,244.5886,56.1262,3.0758413483026517,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1728_logminmax_pred.png
55,246.408,55.8674,3C_3P,0.9621,246.4224,55.8589,246.3887,55.8793,246.4068,55.8688,2453p560_ac51-023678,246.4079,246.4079,1.4843180251971848,2453p560_ac51-023678,246.4079,55.8678,5.35178474905058,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_55_logminmax_pred.png
4486,242.482,54.7129,1C_1P,0.9592,242.4496,54.72,242.4391,54.7263,242.44400000000002,54.723,2425p545_ac51-044469,242.4817,242.4817,1.1384199576984082,2425p545_ac51-044153,242.4436,54.7233,1.8000000000444063,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4486_logminmax_pred.png
2702,243.84,56.2773,1C_1P,0.8729,243.8521,56.2612,243.8474,56.2641,243.8504,56.2622,2426p560_ac51-050039,243.845,243.845,20.4567446090456,2426p560_ac51-050039,243.845,56.28,66.96387085587087,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2702_logminmax_pred.png
2702,243.84,56.2773,3C_3P,0.8087,243.8704,56.2728,243.8294,56.2964,243.8457,56.2814,-,243.845,243.845,20.4567446090456,-,-1.0,-1.0,905244.861738564,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2702_logminmax_pred.png
2065,244.297,54.3358,3C_3P,0.9363,244.3055,54.3311,244.2617,54.358000000000004,244.2883,54.3424,2451p545_ac51-014540,244.2971,244.2971,1.4843180252220005,2451p545_ac51-013757,244.2825,54.342,20.929596269374773,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2065_logminmax_pred.png
5409,241.748,54.1939,1C_1P,0.9419,241.7766,54.2109,241.7714,54.2141,241.7738,54.2123,2425p545_ac51-013580,241.7477,241.7477,1.5273506473232081,2425p545_ac51-016519,241.7736,54.2125,1.018233764924343,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5409_logminmax_pred.png
1584,244.638,54.5293,1C_2P,0.8119,244.6485,54.5214,244.6261,54.5348,244.6377,54.5291,2451p545_ac51-033797,244.6379,244.6379,2.1897945109043584,2451p545_ac51-033797,244.6379,54.5287,1.609968943807536,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1584_logminmax_pred.png
755,245.331,54.8532,1C_1P,0.973,245.33700000000002,54.8498,245.3251,54.8575,245.331,54.8534,2451p545_ac51-043922,245.3308,245.3308,1.9386593305472783,2451p545_ac51-043922,245.3308,54.8537,1.297998459132086,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_755_logminmax_pred.png
2651,243.855,54.732,1C_1P,0.8151,243.8455,54.7241,243.8415,54.7266,243.8437,54.725,2451p545_ac51-038919,243.8551,243.8551,0.804984471903768,2451p545_ac51-038643,243.8434,54.7249,1.1384199576984082,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2651_logminmax_pred.png
5563,241.63400000000001,53.5248,3C_3P,0.993,241.6432,53.52,241.6125,53.5381,241.6294,53.528,-,241.6334,241.6334,7.172949184280247,-,-1.0,-1.0,895252.24251467,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5563_logminmax_pred.png
3634,243.106,54.9176,1C_1P,0.9867,243.1098,54.9157,243.1018,54.9204,243.1059,54.9179,-,-1.0,-1.0,901543.2009869796,-,-1.0,-1.0,901543.0912272864,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3634_logminmax_pred.png
3634,243.106,54.9176,1C_1P,0.9346,243.0683,54.9073,243.0625,54.9118,243.0646,54.909,-,-1.0,-1.0,901543.2009869796,-,-1.0,-1.0,901391.0108792485,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3634_logminmax_pred.png
566,245.52900000000002,54.8302,3C_3P,0.9106,245.571,54.8096,245.5353,54.833999999999996,245.5397,54.8166,-,-1.0,-1.0,909978.310503387,-,-1.0,-1.0,910005.0670139062,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_566_logminmax_pred.png
5329,241.83599999999998,53.9584,1C_1P,0.8759,241.8153,53.9509,241.8109,53.9537,241.8132,53.9519,-,-1.0,-1.0,896318.6610799853,-,-1.0,-1.0,896233.4404862027,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5329_logminmax_pred.png
2118,244.28599999999997,55.5088,1C_1P,0.966,244.2978,55.4975,244.2925,55.5008,244.2952,55.4987,2453p560_ac51-010911,244.2864,244.2864,1.8000000000290584,2453p560_ac51-011154,244.2955,55.4985,1.2979984591959364,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2118_logminmax_pred.png
2118,244.28599999999997,55.5088,3C_3P,0.9537,244.3067,55.4937,244.2762,55.51300000000001,244.2927,55.5016,2453p560_ac51-010911,244.2864,244.2864,1.8000000000290584,2453p560_ac51-011154,244.2955,55.4985,15.038350973455623,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2118_logminmax_pred.png
2446,244.03599999999997,56.0533,1C_1P,0.831,244.0168,56.0736,244.0122,56.0763,244.0142,56.075,2453p560_ac51-036627,244.03599999999997,244.03599999999997,2.519999999981337,2453p560_ac51-036968,244.0143,56.0757,2.545584412254786,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2446_logminmax_pred.png
4880,242.149,55.7928,1C_1P,0.9503,242.1828,55.7691,242.1776,55.7726,242.1804,55.7701,-,-1.0,-1.0,898896.7037394266,-,-1.0,-1.0,898988.1998826698,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4880_logminmax_pred.png
1906,244.385,53.5167,1C_1P,0.929,244.387,53.5154,244.3828,53.5182,244.3851,53.5166,2441p530_ac51-054879,244.3849,244.3849,0.5091168824712151,2441p530_ac51-054879,244.3849,53.5168,1.0182337649424302,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1906_logminmax_pred.png
6009,241.051,56.1749,1C_1P,0.8229,241.0546,56.1727,241.0462,56.1776,241.0504,56.1751,-,-1.0,-1.0,895363.1771809078,-,-1.0,-1.0,895361.2405471901,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6009_logminmax_pred.png
2235,244.217,55.8722,1C_1P,0.9829,244.1827,55.8534,244.1747,55.8583,244.1791,55.8552,-,-1.0,-1.0,906212.4926942061,-,-1.0,-1.0,906065.7541129651,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2235_logminmax_pred.png
4960,242.085,55.6555,1C_1P,0.8198,242.0866,55.6543,242.0825,55.6568,242.0846,55.6552,2426p560_ac51-016565,242.0847,242.0847,1.1384199576984082,2426p560_ac51-016565,242.0847,55.6554,0.804984471903768,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4960_logminmax_pred.png
808,245.364,56.3908,1C_1P,0.9962,245.3692,56.3877,245.3586,56.3942,245.3639,56.3906,2453p560_ac51-044987,245.3633,245.3633,3.319036004607993,2453p560_ac51-044987,245.3633,56.3914,3.599999999976262,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_808_logminmax_pred.png
4916,242.106,55.981,1C_1P,0.9845,242.1087,55.9792,242.1024,55.9829,242.1056,55.9808,2426p560_ac51-034433,242.1055,242.1055,1.8356470248489918,2426p560_ac51-034433,242.1055,55.9811,1.1384199576498744,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4916_logminmax_pred.png
5853,241.24900000000002,55.7094,3C_3P,0.9947,241.255,55.7073,241.2371,55.7169,241.2479,55.7108,2399p560_ac51-024226,241.2495,241.2495,12.727922061335427,2399p560_ac51-024226,241.2495,55.7129,9.504272723409775,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5853_logminmax_pred.png
960,245.207,55.9534,1C_1P,0.9775,245.222,55.9432,245.2148,55.9478,245.2186,55.9451,-,-1.0,-1.0,909750.5333894878,-,-1.0,-1.0,909784.4857237407,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_960_logminmax_pred.png
4119,242.75599999999997,54.2935,3C_3P,0.9707,242.7689,54.2891,242.7416,54.3056,242.7565,54.2953,2425p545_ac51-019180,242.7557,242.7557,1.2979984591108025,2425p545_ac51-019180,242.7557,54.2937,6.439875775184386,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4119_logminmax_pred.png
3756,243.021,53.9993,2C_2P,0.853,243.0238,53.9924,243.0046,54.0041,243.0133,53.9977,2425p545_ac51-004260,243.0205,243.0205,1.8356470248489918,2425p545_ac51-002611,243.0072,53.9971,22.06597380575,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3756_logminmax_pred.png
2209,244.24599999999998,56.2303,3C_3P,0.8182,244.2535,56.2282,244.2344,56.239,244.2442,56.2338,2453p560_ac51-039189,244.2455,244.2455,1.9386593305282782,2453p560_ac51-039357,244.2434,56.2361,8.76657287654951,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2209_logminmax_pred.png
5886,241.32,53.478,1C_1P,0.9343,241.3336,53.466,241.3299,53.4683,241.332,53.4666,-,-1.0,-1.0,894126.042622985,-,-1.0,-1.0,894159.1901136496,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5886_logminmax_pred.png
5886,241.32,53.478,1C_1P,0.8779,241.325,53.4754,241.3147,53.4816,241.32,53.4784,-,-1.0,-1.0,894126.042622985,-,-1.0,-1.0,894126.3584788324,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5886_logminmax_pred.png
6159,240.97400000000002,54.4392,1C_1P,0.9819,240.9564,54.4352,240.9478,54.44,240.952,54.4374,2400p545_ac51-026892,240.9735,240.9735,3.0968370961757055,2400p545_ac51-028391,240.9512,54.4442,24.64882958683688,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6159_logminmax_pred.png
1408,244.75400000000002,53.7479,3C_3P,0.9135,244.7631,53.7428,244.7388,53.7584,244.75400000000002,53.7512,2441p530_ac51-055027,244.7541,244.7541,0.8049844718580099,2441p530_ac51-055027,244.7541,53.7481,11.165804941858866,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1408_logminmax_pred.png
4590,242.387,55.3307,1C_1P,0.9494,242.373,55.3495,242.3632,55.3554,242.3676,55.3524,2426p560_ac51-005385,242.3875,242.3875,3.096837096116234,2426p560_ac51-008157,242.3688,55.3527,4.452954075603962,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4590_logminmax_pred.png
2408,244.032,54.5431,1C_1P,0.9901,244.0354,54.5409,244.0278,54.5457,244.0316,54.5429,2451p545_ac51-036321,244.0315,244.0315,1.8000000000597538,2451p545_ac51-036321,244.0315,54.5431,0.804984471903768,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2408_logminmax_pred.png
5353,241.736,55.9937,3C_3P,0.8124,241.7456,55.98,241.7109,55.9983,241.7304,55.9884,2426p560_ac51-036815,241.7359,241.7359,1.8356470249041739,2426p560_ac51-038867,241.7323,55.9884,6.840000000022428,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5353_logminmax_pred.png
6278,240.72400000000002,56.1455,1C_1P,0.9326,240.71400000000003,56.1445,240.6998,56.152,240.7069,56.148,2399p560_ac51-029584,240.7234,240.7234,2.4149534157685015,2399p560_ac51-029597,240.7066,56.1478,1.2979984591249916,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6278_logminmax_pred.png
815,245.24,54.2236,3C_3P,0.9215,245.2551,54.2145,245.2156,54.2399,245.238,54.2224,2451p545_ac51-018344,245.2408,245.2408,3.3962332075392405,2451p545_ac51-018344,245.2408,54.2241,11.79240433501751,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_815_logminmax_pred.png
5527,241.56599999999997,55.7592,3C_3P,0.9596,241.5754,55.7553,241.5366,55.7764,241.5553,55.7629,2426p560_ac51-013862,241.5648,241.5648,5.8603754145531655,2426p560_ac51-013477,241.5477,55.7641,27.698953048792713,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5527_logminmax_pred.png
2453,244.028,56.0267,3C_3P,0.8606,244.0338,56.0166,244.005,56.033,244.0227,56.0251,2453p560_ac51-037277,244.0283,244.0283,1.8000000000188268,2453p560_ac51-037123,244.0169,56.0265,21.479664801828676,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2453_logminmax_pred.png
6099,241.023,54.9629,3C_3P,0.8646,241.0442,54.9515,241.0119,54.9699,241.0347,54.9569,2400p545_ac51-051089,241.0226,241.0226,2.0364675297763357,2400p545_ac51-051004,241.0354,54.9563,3.319036004685679,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6099_logminmax_pred.png
3983,242.832,55.538000000000004,1C_1P,0.8517,242.8249,55.5304,242.8206,55.5328,242.8228,55.5316,2426p560_ac51-005153,242.8328,242.8328,3.219937887592193,2426p560_ac51-005138,242.82299999999998,55.532,1.609968943761778,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3983_logminmax_pred.png
1965,244.407,55.5576,1C_1P,0.8712,244.3949,55.5593,244.3907,55.5618,244.3931,55.5604,2453p560_ac51-010961,244.4061,244.4061,3.415259872981979,2453p560_ac51-010835,244.3926,55.5604,1.8000000000597538,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1965_logminmax_pred.png
1965,244.407,55.5576,3C_3P,0.9877,244.3874,55.5424,244.3704,55.5533,244.3771,55.5476,2453p560_ac51-010961,244.4061,244.4061,3.415259872981979,2453p560_ac51-014545,244.3763,55.5465,4.896529383203872,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1965_logminmax_pred.png
3345,243.321,55.1599,1C_1P,0.9956,243.3251,55.1576,243.3164,55.1629,243.3208,55.16,2425p545_ac51-054743,243.3209,243.3209,2.5455844122801086,2425p545_ac51-054743,243.3209,55.1606,2.1897945109295898,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3345_logminmax_pred.png
6155,240.923,55.368,1C_1P,0.9731,240.90099999999998,55.3536,240.8949,55.3571,240.8975,55.3552,2399p560_ac51-002348,240.9234,240.9234,1.6099689437503384,2399p560_ac51-000164,240.8975,55.3552,0.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6155_logminmax_pred.png
272,245.91299999999998,55.3322,1C_1P,0.9952,245.9347,55.3443,245.9281,55.3486,245.9318,55.3466,2453p560_ac51-002789,245.9138,245.9138,3.075841348407437,2453p560_ac51-002817,245.9315,55.3465,1.1384199576984082,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_272_logminmax_pred.png
272,245.91299999999998,55.3322,1C_1P,0.9546,245.9373,55.312,245.9299,55.317,245.9341,55.3141,2453p560_ac51-002789,245.9138,245.9138,3.075841348407437,2453p560_ac51-002647,245.9339,55.3141,0.7200000000239015,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_272_logminmax_pred.png
272,245.91299999999998,55.3322,1C_1P,0.9018,245.9455,55.3532,245.9407,55.3564,245.9431,55.3547,2453p560_ac51-002789,245.9138,245.9138,3.075841348407437,2453p560_ac51-002718,245.9431,55.3546,0.36000000001195076,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_272_logminmax_pred.png
64,246.385,55.7632,1C_1P,0.9844,246.4129,55.7674,246.4071,55.7713,246.4108,55.7694,-,-1.0,-1.0,913729.3539807892,-,-1.0,-1.0,913824.8731456591,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_64_logminmax_pred.png
5580,241.517,56.0865,1C_1P,0.8927,241.4789,56.0911,241.4739,56.093999999999994,241.4765,56.0921,-,241.5176,241.5176,2.1897945108791266,-,-1.0,-1.0,896785.6587352373,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5580_logminmax_pred.png
140,246.03400000000002,54.006,1C_1P,0.9922,246.0151,53.9999,246.0067,54.0056,246.0107,54.0027,2451p545_ac51-000638,246.0337,246.0337,3.7585103432100646,2451p545_ac51-002281,246.0107,54.003,1.0800000000102727,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_140_logminmax_pred.png
4435,242.52700000000002,54.3084,1C_1P,0.9184,242.5295,54.3067,242.5241,54.3101,242.5267,54.3083,2425p545_ac51-018500,242.5266,242.5266,1.6099689438418545,2425p545_ac51-018500,242.5266,54.3086,1.1384199576498744,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4435_logminmax_pred.png
