Source_ID,PyBDSF_RA,PyBDSF_Dec,Class,Scores,x1,y1,x2,y2,RC_RA,RC_Dec,PyBDSF_host,PyBDSF_host_RA,PyBDSF_host_RA,PyBDSF_separation,RC_host,RC_host_RA,RC_host_Dec,RC_separation,file_path
4378,242.555,55.3537,1C_1P,0.9846,242.5243,55.33,242.5198,55.3328,242.5218,55.3309,-,-1.0,-1.0,899962.397421038,-,-1.0,-1.0,899827.4525240092,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4378_infraredctmask_pred.png
1114,245.063,55.646,1C_1P,0.9588,245.0648,55.6449,245.06099999999998,55.6474,245.0633,55.6458,2453p560_ac51-018539,245.063,245.063,0.0,2453p560_ac51-018539,245.063,55.646,1.2979984591959364,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1114_infraredctmask_pred.png
1114,245.063,55.646,3C_3P,0.9983,245.08,55.6406,245.0617,55.6519,245.0718,55.6471,2453p560_ac51-018539,245.063,245.063,0.0,2453p560_ac51-018615,245.0728,55.6481,5.0911688245493645,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1114_infraredctmask_pred.png
5069,241.985,55.8521,1C_1P,0.9978,241.9909,55.8666,241.9873,55.8688,241.989,55.8677,2426p560_ac51-016545,241.9845,241.9845,3.0968370961757055,2426p560_ac51-015851,241.9889,55.8678,0.5091168824712151,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5069_infraredctmask_pred.png
5069,241.985,55.8521,1C_1P,0.9838,241.9869,55.851000000000006,241.9822,55.8538,241.9852,55.8525,2426p560_ac51-016545,241.9845,241.9845,3.0968370961757055,2426p560_ac51-016545,241.9845,55.8528,2.7416783180979,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5069_infraredctmask_pred.png
4103,242.76,54.2625,1C_1P,0.9356,242.7536,54.2589,242.7508,54.2608,242.7534,54.2598,2425p545_ac51-018052,242.7598,242.7598,1.609968943761778,2425p545_ac51-018052,242.7598,54.2629,25.600531244537024,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4103_infraredctmask_pred.png
4103,242.76,54.2625,2C_2P,0.94,242.7651,54.2579,242.7521,54.266000000000005,242.7602,54.2625,-,242.7598,242.7598,1.609968943761778,-,-1.0,-1.0,899805.4278416854,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4103_infraredctmask_pred.png
3942,242.84900000000002,56.2507,1C_1P,0.9971,242.8293,56.266000000000005,242.8205,56.2714,242.8242,56.2686,2426p560_ac51-044875,242.8494,242.8494,1.4843180251661647,2426p560_ac51-045520,242.8239,56.2692,2.4149534156655457,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3942_infraredctmask_pred.png
3942,242.84900000000002,56.2507,1C_1P,0.9942,242.8886,56.2473,242.8814,56.2517,242.8843,56.2492,2426p560_ac51-044875,242.8494,242.8494,1.4843180251661647,2426p560_ac51-044830,242.8843,56.2493,0.3599999999863712,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3942_infraredctmask_pred.png
3942,242.84900000000002,56.2507,1C_1P,0.9936,242.8504,56.2495,242.8467,56.2519,242.8494,56.2506,2426p560_ac51-044875,242.8494,242.8494,1.4843180251661647,2426p560_ac51-044875,242.8494,56.2508,0.719999999998322,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3942_infraredctmask_pred.png
6028,241.088,55.1329,1C_1P,0.9979,241.1146,55.1334,241.1085,55.137,241.111,55.1351,-,-1.0,-1.0,894638.0433421517,-,-1.0,-1.0,894720.4924546042,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6028_infraredctmask_pred.png
3415,243.265,53.5706,1C_1P,0.9954,243.2571,53.5509,243.2533,53.5534,243.2561,53.5519,-,-1.0,-1.0,901031.4613249116,-,-1.0,-1.0,900985.5161229993,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3415_infraredctmask_pred.png
3415,243.265,53.5706,1C_1P,0.9498,243.2365,53.5556,243.2335,53.5575,243.2348,53.5563,-,-1.0,-1.0,901031.4613249116,-,-1.0,-1.0,900914.1330412466,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3415_infraredctmask_pred.png
3495,243.207,55.8098,1C_1P,0.9952,243.2181,55.7926,243.2126,55.7962,243.2165,55.7939,-,-1.0,-1.0,902619.9545969047,-,-1.0,-1.0,902640.2979620406,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3495_infraredctmask_pred.png
3495,243.207,55.8098,1C_1P,0.9934,243.1927,55.8045,243.1867,55.8083,243.1895,55.8062,-,-1.0,-1.0,902619.9545969047,-,-1.0,-1.0,902555.6565897876,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3495_infraredctmask_pred.png
3495,243.207,55.8098,1C_1P,0.9876,243.2326,55.8292,243.2277,55.8324,243.2304,55.8306,-,-1.0,-1.0,902619.9545969047,-,-1.0,-1.0,902718.9716249123,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3495_infraredctmask_pred.png
4477,242.511,53.523,1C_1P,0.9987,242.5142,53.5218,242.5091,53.5251,242.5111,53.523,2416p530_ac51-052338,242.511,242.511,1.439999999996644,2416p530_ac51-052338,242.511,53.5234,1.4843180252220005,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4477_infraredctmask_pred.png
286,245.942,55.9377,1C_1P,0.9968,245.9233,55.9298,245.9197,55.931999999999995,245.9209,55.9307,-,-1.0,-1.0,912315.9537501021,-,-1.0,-1.0,912236.2739732114,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_286_infraredctmask_pred.png
286,245.942,55.9377,1C_1P,0.9551,245.9635,55.9472,245.9606,55.9491,245.9634,55.9478,-,-1.0,-1.0,912315.9537501021,-,-1.0,-1.0,912399.1935126993,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_286_infraredctmask_pred.png
5668,241.47,55.122,1C_1P,0.997,241.4707,55.1215,241.4674,55.1237,241.47,55.1224,-,-1.0,-1.0,895968.9068269278,-,-1.0,-1.0,895969.2315451516,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5668_infraredctmask_pred.png
5668,241.47,55.122,1C_1P,0.9906,241.4871,55.0998,241.4818,55.1034,241.4854,55.1012,-,-1.0,-1.0,895968.9068269278,-,-1.0,-1.0,896006.0376781041,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5668_infraredctmask_pred.png
5668,241.47,55.122,1C_1P,0.9878,241.5024,55.1033,241.4993,55.1056,241.5017,55.104,-,-1.0,-1.0,895968.9068269278,-,-1.0,-1.0,896065.4796457759,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5668_infraredctmask_pred.png
5668,241.47,55.122,1C_1P,0.8575,241.5049,55.1033,241.5014,55.1054,241.5023,55.104,-,-1.0,-1.0,895968.9068269278,-,-1.0,-1.0,896067.5840604426,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5668_infraredctmask_pred.png
2932,243.62,54.3437,1C_1P,0.9969,243.5851,54.3216,243.5801,54.3255,243.5824,54.3232,-,-1.0,-1.0,902888.8243326431,-,-1.0,-1.0,902740.5168430627,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2932_infraredctmask_pred.png
2932,243.62,54.3437,1C_1P,0.9963,243.6513,54.3581,243.6427,54.3635,243.6485,54.3607,-,-1.0,-1.0,902888.8243326431,-,-1.0,-1.0,903002.4007229164,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2932_infraredctmask_pred.png
2700,243.799,53.3207,1C_1P,0.9935,243.7991,53.3201,243.7964,53.321999999999996,243.7989,53.3207,2441p530_ac51-041667,243.8014,243.8014,8.669948096710247,2441p530_ac51-041667,243.8014,53.3209,9.028754066860513,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2700_infraredctmask_pred.png
2700,243.799,53.3207,1C_1P,0.9709,243.8019,53.3202,243.7989,53.321999999999996,243.7999,53.3208,-,243.8014,243.8014,8.669948096710247,-,-1.0,-1.0,902715.6335027904,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2700_infraredctmask_pred.png
945,245.155,54.6796,1C_2P,0.9671,245.1624,54.6755,245.148,54.6851,245.1545,54.6797,2451p545_ac51-043769,245.1547,245.1547,1.2979984591959364,2451p545_ac51-043769,245.1547,54.6798,0.8049844718351309,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_945_infraredctmask_pred.png
2807,243.722,54.6648,1C_1P,0.9987,243.7242,54.6636,243.71900000000002,54.6669,243.7215,54.665,2425p545_ac51-025888,243.7214,243.7214,2.414953415768502,2425p545_ac51-025888,243.7214,54.6651,0.5091168824712151,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2807_infraredctmask_pred.png
1338,244.90099999999998,56.1651,3C_3P,0.9999,244.905,56.1625,244.8924,56.1703,244.8988,56.1661,2453p560_ac51-034108,244.8983,244.8983,14.264361184366983,2453p560_ac51-034108,244.8983,56.168,7.072877773565981,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1338_infraredctmask_pred.png
4702,242.358,53.2525,1C_1P,0.9972,242.3606,53.2509,242.3551,53.2545,242.3581,53.2523,2416p530_ac51-047280,242.3579,242.3579,0.804984471903768,2416p530_ac51-047280,242.3579,53.2527,1.609968943807536,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4702_infraredctmask_pred.png
1688,244.59799999999998,55.607,1C_1P,0.9941,244.5992,55.6058,244.595,55.6085,244.5982,55.6068,2453p560_ac51-017396,244.5975,244.5975,2.0991426821130945,2453p560_ac51-017396,244.5975,55.6073,3.096837096125155,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1688_infraredctmask_pred.png
1688,244.59799999999998,55.607,1C_1P,0.9915,244.5672,55.6277,244.5598,55.6319,244.5633,55.63,2453p560_ac51-017396,244.5975,244.5975,2.0991426821130945,2453p560_ac51-016261,244.5606,55.6296,9.826087726063504,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1688_infraredctmask_pred.png
1688,244.59799999999998,55.607,1C_1P,0.9869,244.6397,55.5917,244.6298,55.5979,244.6346,55.5942,2453p560_ac51-017396,244.5975,244.5975,2.0991426821130945,2453p560_ac51-016153,244.6344,55.5944,1.018233764924343,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1688_infraredctmask_pred.png
5479,241.61599999999999,55.5677,1C_1P,0.9943,241.5951,55.5514,241.5902,55.5544,241.5926,55.5525,2426p560_ac51-014285,241.6156,241.6156,2.0364675297763357,2426p560_ac51-014723,241.5934,55.552,3.3962332075392405,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5479_infraredctmask_pred.png
5479,241.61599999999999,55.5677,1C_1P,0.9393,241.6187,55.5658,241.6098,55.5712,241.6159,55.5679,2426p560_ac51-014285,241.6156,241.6156,2.0364675297763357,2426p560_ac51-014285,241.6156,55.5681,1.2979984591959364,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5479_infraredctmask_pred.png
70,246.257,54.3534,1C_1P,0.996,246.2576,54.3526,246.2539,54.355,246.257,54.3534,-,-1.0,-1.0,912158.0440415232,-,-1.0,-1.0,912158.0440415232,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_70_infraredctmask_pred.png
516,245.62099999999998,55.5307,1C_1P,0.9723,245.6488,55.5461,245.6309,55.5554,245.6422,55.551,-,-1.0,-1.0,910861.4518015515,-,-1.0,-1.0,910952.1721073211,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_516_infraredctmask_pred.png
2670,243.843,54.9737,1C_1P,0.9973,243.8131,54.9522,243.8041,54.9578,243.8099,54.9546,2451p545_ac51-039436,243.8453,243.8453,11.212136281774763,2425p545_ac51-052023,243.8129,54.9542,10.895577084354194,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2670_infraredctmask_pred.png
2670,243.843,54.9737,1C_1P,0.9938,243.8466,54.9717,243.8384,54.9769,243.843,54.9741,2451p545_ac51-039436,243.8453,243.8453,11.212136281774763,2451p545_ac51-039436,243.8453,54.9758,10.29625174522967,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2670_infraredctmask_pred.png
3647,243.093,56.6413,1C_1P,0.9984,243.0962,56.6388,243.0871,56.6442,243.0932,56.6412,2426p560_ac51-055724,243.0937,243.0937,2.7416783181818687,2426p560_ac51-055724,243.0937,56.6416,2.305124725520389,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3647_infraredctmask_pred.png
3647,243.093,56.6413,1C_1P,0.9929,243.1031,56.6205,243.0987,56.6232,243.1026,56.6217,2426p560_ac51-055724,243.0937,243.0937,2.7416783181818687,2426p560_ac51-054988,243.1034,56.6224,3.826852492583977,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3647_infraredctmask_pred.png
3647,243.093,56.6413,1C_1P,0.9896,243.1058,56.6207,243.1017,56.623000000000005,243.10299999999998,56.6218,-,243.0937,243.0937,2.7416783181818687,-,-1.0,-1.0,902922.3897530454,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3647_infraredctmask_pred.png
5025,242.044,55.095,1C_1P,0.9056,242.0582,55.1156,242.0549,55.1178,242.0572,55.1166,-,-1.0,-1.0,897960.340490915,-,-1.0,-1.0,898024.1330084086,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5025_infraredctmask_pred.png
3205,243.428,54.193000000000005,1C_1P,0.993,243.4275,54.1858,243.4235,54.1884,243.4256,54.1871,-,-1.0,-1.0,902095.0255109934,-,-1.0,-1.0,902081.919586763,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3205_infraredctmask_pred.png
3205,243.428,54.193000000000005,1C_1P,0.9874,243.437,54.2069,243.4319,54.2101,243.43400000000003,54.2083,-,-1.0,-1.0,902095.0255109934,-,-1.0,-1.0,902128.228254595,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3205_infraredctmask_pred.png
3205,243.428,54.193000000000005,1C_1P,0.9779,243.4052,54.211000000000006,243.4008,54.2138,243.4042,54.2125,-,-1.0,-1.0,902095.0255109934,-,-1.0,-1.0,902026.9161256856,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3205_infraredctmask_pred.png
4078,242.769,54.9242,1C_1P,0.9989,242.7712,54.9223,242.7648,54.9262,242.7693,54.924,2425p545_ac51-044133,242.7694,242.7694,1.6099689437503384,2425p545_ac51-044133,242.7694,54.9244,1.4843180252220005,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4078_infraredctmask_pred.png
4078,242.769,54.9242,1C_1P,0.9982,242.80900000000003,54.902,242.8037,54.9058,242.8071,54.9037,-,242.7694,242.7694,1.6099689437503384,-,-1.0,-1.0,900483.1752264648,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4078_infraredctmask_pred.png
1796,244.517,55.531000000000006,1C_1P,0.9858,244.519,55.53,244.5149,55.5327,244.5174,55.5311,2453p560_ac51-008451,244.5173,244.5173,1.2979984591817473,2453p560_ac51-008451,244.5173,55.5312,0.5091168824531277,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1796_infraredctmask_pred.png
1796,244.517,55.531000000000006,1C_1P,0.9829,244.5095,55.5296,244.5018,55.5347,244.5048,55.5317,2453p560_ac51-008451,244.5173,244.5173,1.2979984591817473,2453p560_ac51-008262,244.505,55.532,1.2979984591675582,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1796_infraredctmask_pred.png
4781,242.268,54.2384,1C_1P,0.9977,242.2703,54.2368,242.264,54.2408,242.2682,54.2386,2425p545_ac51-015790,242.2685,242.2685,1.9386593305282782,2425p545_ac51-015790,242.2685,54.2386,1.0799999999335341,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4781_infraredctmask_pred.png
4375,242.56,55.111000000000004,2C_2P,0.9922,242.5624,55.1071,242.5534,55.1129,242.5574,55.1096,2425p545_ac51-057177,242.5597,242.5597,2.7416783181079762,2425p545_ac51-056907,242.5561,55.1087,5.692099788349675,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4375_infraredctmask_pred.png
1615,244.585,53.7089,1C_1P,0.9974,244.5555,53.6863,244.5499,53.6901,244.5523,53.6879,-,-1.0,-1.0,905777.8564836753,-,-1.0,-1.0,905646.515923532,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1615_infraredctmask_pred.png
1615,244.585,53.7089,1C_1P,0.9805,244.6105,53.7178,244.6074,53.7198,244.6103,53.7186,-,-1.0,-1.0,905777.8564836753,-,-1.0,-1.0,905874.3503878273,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1615_infraredctmask_pred.png
1615,244.585,53.7089,1C_1P,0.9743,244.5877,53.7068,244.5814,53.7109,244.5847,53.7086,-,-1.0,-1.0,905777.8564836753,-,-1.0,-1.0,905776.5674895372,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1615_infraredctmask_pred.png
1615,244.585,53.7089,1C_1P,0.8397,244.6126,53.7178,244.6098,53.7197,244.6109,53.7185,-,-1.0,-1.0,905777.8564836753,-,-1.0,-1.0,905876.3804163001,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1615_infraredctmask_pred.png
815,245.24,54.2236,1C_1P,0.998,245.24099999999999,54.2226,245.2369,54.2253,245.2405,54.2238,2451p545_ac51-018344,245.2408,245.2408,3.3962332075392405,2451p545_ac51-018344,245.2408,54.2241,1.5273506473955578,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_815_infraredctmask_pred.png
1734,244.57299999999998,55.9755,1C_1P,0.9919,244.5747,55.9747,244.5709,55.9774,244.5729,55.9759,2453p560_ac51-034087,244.5741,244.5741,4.693825731760471,2453p560_ac51-034087,244.5741,55.9748,5.8603754145531655,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1734_infraredctmask_pred.png
1734,244.57299999999998,55.9755,1C_1P,0.9849,244.5889,55.9655,244.5855,55.9681,244.588,55.9667,2453p560_ac51-034087,244.5741,244.5741,4.693825731760471,2453p560_ac51-034841,244.5876,55.9668,1.4843180251661647,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1734_infraredctmask_pred.png
1734,244.57299999999998,55.9755,1C_1P,0.9744,244.5749,55.9824,244.5715,55.9847,244.574,55.9832,2453p560_ac51-034087,244.5741,244.5741,4.693825731760471,2453p560_ac51-034416,244.5736,55.983000000000004,1.609968943830415,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1734_infraredctmask_pred.png
149,246.125,55.571999999999996,1C_1P,0.9977,246.1506,55.5593,246.1452,55.5628,246.1488,55.5607,2453p560_ac51-021660,246.1238,246.1238,5.8603754146285905,2453p560_ac51-021258,246.149,55.5608,0.804984471926647,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_149_infraredctmask_pred.png
149,246.125,55.571999999999996,1C_1P,0.9927,246.1264,55.5715,246.1234,55.5738,246.1251,55.5724,2453p560_ac51-021660,246.1238,246.1238,5.8603754146285905,2453p560_ac51-021660,246.1238,55.5731,5.315336301721877,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_149_infraredctmask_pred.png
3745,243.03,54.3274,1C_1P,0.9985,243.0321,54.3253,243.025,54.3297,243.0296,54.3273,2425p545_ac51-020754,243.0296,243.0296,1.440000000047803,2425p545_ac51-020754,243.0296,54.3274,0.3599999999863712,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3745_infraredctmask_pred.png
4611,242.403,53.9553,1C_1P,0.9985,242.3939,53.9534,242.389,53.9566,242.3911,53.9547,-,-1.0,-1.0,898307.1668844051,-,-1.0,-1.0,898264.9030672678,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4611_infraredctmask_pred.png
4611,242.403,53.9553,1C_3P,0.8783,242.4391,53.9442,242.4172,53.9568,242.4317,53.9497,-,-1.0,-1.0,898307.1668844051,-,-1.0,-1.0,898403.5110967348,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4611_infraredctmask_pred.png
3310,243.351,56.563,1C_1P,0.9993,243.3529,56.5613,243.3468,56.5652,243.3508,56.5628,-,-1.0,-1.0,903742.7708165637,-,-1.0,-1.0,903741.9049054108,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3310_infraredctmask_pred.png
2938,243.606,53.9338,1C_1P,0.9929,243.6097,53.9319,243.602,53.9367,243.6063,53.9339,2425p545_ac51-000087,243.6062,243.6062,1.2979984591888418,2425p545_ac51-000087,243.6062,53.9341,0.804984471903768,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2938_infraredctmask_pred.png
1649,244.61599999999999,55.3689,1C_1P,0.9747,244.6116,55.3656,244.6058,55.3693,244.6084,55.3672,2453p560_ac51-008267,244.6155,244.6155,1.7999999999574356,2453p560_ac51-008359,244.6082,55.3675,1.297998459132086,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1649_infraredctmask_pred.png
1649,244.61599999999999,55.3689,1C_1P,0.9742,244.5915,55.3883,244.5885,55.3904,244.5906,55.388999999999996,2453p560_ac51-008267,244.6155,244.6155,1.7999999999574356,2453p560_ac51-008415,244.5911,55.3891,1.8356470249543397,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1649_infraredctmask_pred.png
1649,244.61599999999999,55.3689,1C_1P,0.9009,244.618,55.3671,244.6128,55.3707,244.6159,55.3687,2453p560_ac51-008267,244.6155,244.6155,1.7999999999574356,2453p560_ac51-008267,244.6155,55.3689,1.6099689438418545,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1649_infraredctmask_pred.png
2407,244.06900000000002,56.2484,1C_1P,0.9966,244.0992,56.229,244.0881,56.2358,244.0939,56.2318,-,-1.0,-1.0,906000.5933020893,-,-1.0,-1.0,906074.2926382539,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2407_infraredctmask_pred.png
2259,244.176,54.9735,1C_1P,0.9994,244.18,54.9716,244.1739,54.9755,244.1762,54.9733,2451p545_ac51-040787,244.1757,244.1757,1.1384199575932517,2451p545_ac51-040787,244.1757,54.9736,2.099142682099934,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2259_infraredctmask_pred.png
935,245.19400000000002,55.157,1C_1P,0.9976,245.1943,55.1563,245.1909,55.1583,245.1936,55.1571,2451p545_ac51-056894,245.1936,245.1936,2.9024127894172,2451p545_ac51-056894,245.1936,55.1577,2.159999999994966,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_935_infraredctmask_pred.png
935,245.19400000000002,55.157,1C_1P,0.9831,245.1965,55.1566,245.1933,55.1586,245.1942,55.1573,2451p545_ac51-056894,245.1936,245.1936,2.9024127894172,2451p545_ac51-056894,245.1936,55.1577,2.5959969183067386,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_935_infraredctmask_pred.png
5581,241.593,54.2269,1C_1P,0.9977,241.5759,54.2293,241.5716,54.2321,241.5735,54.2306,-,-1.0,-1.0,895679.5234673088,-,-1.0,-1.0,895614.0319014579,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5581_infraredctmask_pred.png
5581,241.593,54.2269,1C_1P,0.9973,241.6105,54.2137,241.6062,54.2164,241.6093,54.2148,-,-1.0,-1.0,895679.5234673088,-,-1.0,-1.0,895727.0721310531,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5581_infraredctmask_pred.png
3053,243.53900000000002,55.4426,1C_1P,0.9988,243.5236,55.43899999999999,243.5171,55.4435,243.5193,55.441,2426p560_ac51-000220,243.5391,243.5391,0.8049844718580099,2426p560_ac51-001383,243.5194,55.4418,2.9024127893823,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3053_infraredctmask_pred.png
3053,243.53900000000002,55.4426,1C_1P,0.9941,243.5401,55.4412,243.5355,55.4441,243.5387,55.4422,2426p560_ac51-000220,243.5391,243.5391,0.8049844718580099,2426p560_ac51-000220,243.5391,55.4428,2.595996918299644,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3053_infraredctmask_pred.png
2403,244.021,53.8373,1C_1P,0.9974,244.0241,53.8362,244.0193,53.8394,244.0215,53.8374,2451p545_ac51-010678,244.0215,244.0215,2.5455844123199007,2451p545_ac51-010678,244.0215,53.8378,1.439999999996644,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2403_infraredctmask_pred.png
3264,243.38099999999997,53.2911,1C_1P,0.9955,243.4157,53.2703,243.4078,53.2757,243.4129,53.2727,2441p530_ac51-042698,243.3808,243.3808,5.804825578777291,2441p530_ac51-041646,243.4128,53.273,1.1384199576741414,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3264_infraredctmask_pred.png
3264,243.38099999999997,53.2911,1C_1P,0.9945,243.3825,53.2899,243.3782,53.2928,243.3803,53.2909,2441p530_ac51-042698,243.3808,243.3808,5.804825578777291,2441p530_ac51-042698,243.3808,53.2927,6.725355009215688,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3264_infraredctmask_pred.png
3264,243.38099999999997,53.2911,1C_1P,0.9936,243.3978,53.2764,243.3946,53.2786,243.3968,53.277,2441p530_ac51-042698,243.3808,243.3808,5.804825578777291,2441p530_ac51-041989,243.39700000000002,53.2772,1.018233764924343,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3264_infraredctmask_pred.png
3264,243.38099999999997,53.2911,1C_1P,0.9865,243.419,53.2872,243.4137,53.2906,243.4165,53.2886,2441p530_ac51-042698,243.3808,243.3808,5.804825578777291,2441p530_ac51-041835,243.4172,53.2895,4.1046315303293825,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3264_infraredctmask_pred.png
5651,241.485,55.163000000000004,1C_1P,0.9928,241.4842,55.1812,241.4787,55.1845,241.4821,55.1829,-,-1.0,-1.0,896054.8091552437,-,-1.0,-1.0,896060.8062312219,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5651_infraredctmask_pred.png
